iteration	notebook_path	dataset_path	label_index	model	score
580	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.8150476062616301
590	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7553145040312678
590	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.8085060072219505
590	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.8675698105463053
590	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9374259198635204
590	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9123692138699017
590	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.7287970804519757
590	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9726873545261974
590	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5141537386673815
590	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.880601414597635
590	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9084836078617075
590	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.8922444213764258
590	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9428679653058534
590	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9696255407574413
590	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8407977604846422
590	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9769021954849825
590	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9141698213201344
590	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8580880413934088
590	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.872484564001452
600	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7848566748139434
600	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.8094954091918422
600	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.9280809370911877
600	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9250011059139226
600	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9726102487485395
600	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.8181576179913843
600	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.966151269658157
600	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5035757308949782
600	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.880601414597635
600	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9651460248662211
600	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9106396366441679
600	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9902861539306034
600	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9696255407574413
600	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8514315783712834
600	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9810999325377465
600	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9027158730331863
600	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8736996822973337
600	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.9565007145952775
610	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7843787350508681
610	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.8134409828976024
610	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.8224862993559777
610	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9858749565529265
610	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.8281892512568827
610	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.755747820115287
610	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9998706812935084
610	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5256574830378469
610	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.8146363156774954
610	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9544416714024954
610	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9205336271746971
610	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9624621204667398
610	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9596222586947627
610	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.845371490114376
610	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9810999325377465
610	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9057441132492398
610	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8011590402308759
610	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.8294234518093563
620	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7910436144739429
620	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7413679703421954
620	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.9280809370911877
620	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9289890510436734
620	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9669445097737951
620	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.7816167682442432
620	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9657942952252593
620	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5106520833593401
620	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.8146363156774954
620	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9215829146057074
620	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9210338719143683
620	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9743373816770725
620	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9478183376353976
620	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8438496680160495
620	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9824951926869505
620	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.8960177200563523
620	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8580880413934088
620	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.872484564001452
630	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7673004626611403
630	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7520870995677158
630	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.8221471437193746
630	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9116335569641404
630	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9463637755136212
630	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.866647623050759
630	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9998706812935084
630	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5118219636631847
630	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.8131359377656162
630	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9580230786249787
630	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9123241361168285
630	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9430447143870397
630	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9696255407574413
630	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8423250964582459
630	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9773695010345429
630	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9063485471591867
630	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.7819731299526584
630	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.9377806908406012
640	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7910436144739429
640	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7772100721585345
640	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.871482859234882
640	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9116335569641404
640	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9726102487485395
640	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.8662328598668932
640	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9906459056316882
640	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.523376962595868
640	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.890671010543787
640	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9633702257080722
640	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9210338719143683
640	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9444575162494075
640	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9459500441399444
640	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8499206072101154
640	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9731556727833012
640	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9027158730331863
640	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8736996822973337
640	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.8643176020755815
650	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7956129712366434
650	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.8114705940944765
650	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.8919166972946438
650	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9353464654863453
650	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9664708656063741
650	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.872845420412363
650	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.992732210306138
650	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5023866484069891
650	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.890671010543787
650	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9526459187837538
650	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.921867009915487
650	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.971768147931045
650	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9696255407574413
650	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8796470430283292
650	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9815652396222593
650	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.91536716279115
650	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8580880413934088
650	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.8477476764529892
660	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7572978278062074
660	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7785820239274243
660	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.871866800596882
660	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.985932203305961
660	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9123692138699017
660	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.7071067811865476
660	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9987060594105996
660	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5011947448335864
660	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.890671010543787
660	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9580230786249787
660	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9091209185058478
660	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9624621204667398
660	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9394673524933008
660	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8723104091270867
660	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9880565306512361
660	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9195455804253192
660	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.7904638580064361
660	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.8336878678455791
670	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.793882862896032
670	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7727344066238819
670	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.9280809370911877
670	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.913056390375682
670	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9726102487485395
670	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.8002455301225202
670	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.982344135219425
670	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5106520833593401
670	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.890671010543787
670	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9490442199954907
670	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9112295656733738
670	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9553358920644961
670	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9483272334238139
670	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8840197976124143
670	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9773695010345429
670	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9201409482963215
670	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8580880413934088
670	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.9675588936937934
680	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7779781487933963
680	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7796094033370887
680	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.8336679381785109
680	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9238716221034204
680	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9782431737352972
680	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.8662328598668932
680	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.992732210306138
680	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5118219636631847
680	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.890671010543787
680	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9669185626769791
680	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.921867009915487
680	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.989781120585085
680	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9696255407574413
680	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8499206072101154
680	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9806344046669169
680	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9063485471591867
680	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8034471792385827
680	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.8684106838583019
690	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7779781487933963
690	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7796094033370887
690	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.9280809370911877
690	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9858749565529265
690	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9782431737352972
690	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.866647623050759
690	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9678451001741107
690	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5106520833593401
690	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.8174930268956981
690	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9669185626769791
690	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.8811623606285184
690	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9877584050093761
690	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9483272334238139
690	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8377347347825459
690	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9792364931869324
690	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9027158730331863
690	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8005338672599515
690	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.8872621047656614
700	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.789461842016446
700	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7413679703421954
700	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.7969290679306451
700	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9858749565529265
700	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9626733229605601
700	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.8140477223713826
700	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9752099685496558
700	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.49760190464104165
700	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.8260486813254283
700	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9544416714024954
700	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9208671538621537
700	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9430447143870397
700	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9596222586947627
700	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.845371490114376
700	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9773695010345429
700	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.8923429907515849
700	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8600307381099771
700	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.95526412621192
710	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7702272391963296
710	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7741142905919077
710	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.9280809370911877
710	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9353464654863453
710	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9073368025491269
710	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.7493808337049281
710	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9981448308979393
710	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5222329678670935
710	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.890671010543787
710	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9580230786249787
710	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9210338719143683
710	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9906226997870246
710	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9368960475549523
710	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8484069450876789
710	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9815652396222593
710	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.9201409482963215
710	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.7953049813443487
710	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.9161023407993055
720	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.790885579587844
720	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.813112916345482
720	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.8530466176624812
720	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.987762347610059
720	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9810475077457832
720	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.9658768369761207
720	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9711795174798601
720	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5106520833593401
720	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.8826999863134551
720	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9633702257080722
720	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9210338719143683
720	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9902861539306034
720	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9327672163843466
720	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8663963720618011
720	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.974093654372404
720	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.912370862893339
720	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.7990732282038003
720	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.9540259349900136
730	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7854934754662193
730	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.8134409828976024
730	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.9280809370911877
730	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9353464654863453
730	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.8148125023092208
730	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.7877232420623946
730	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9994394980912189
730	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.48296334075864017
730	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.8146363156774954
730	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9490442199954907
730	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9101336788479226
730	pol	data/diffprep_dataset/pol/data.csv	48	LogisticRegression	0.9743373816770725
730	mozilla4	data/diffprep_dataset/mozilla4/data.csv	5	LogisticRegression	0.9394673524933008
730	pbcseq	data/diffprep_dataset/pbcseq/data.csv	18	LogisticRegression	0.8392676450028239
730	page-blocks	data/diffprep_dataset/page-blocks/data.csv	10	LogisticRegression	0.9824951926869505
730	ada_prior	data/diffprep_dataset/ada_prior/data.csv	14	LogisticRegression	0.920735931189595
730	eeg	data/diffprep_dataset/eeg/data.csv	14	LogisticRegression	0.8007423124834451
730	obesity	data/diffprep_dataset/obesity/data.csv	16	LogisticRegression	0.8294234518093563
740	microaggregation2	data/diffprep_dataset/microaggregation2/data.csv	20	LogisticRegression	0.7546522377890362
740	google	data/diffprep_dataset/google/data.csv	8	LogisticRegression	0.7678852858119426
740	jungle_chess_2pcs_raw_endgame_complete	data/diffprep_dataset/jungle_chess_2pcs_raw_endgame_complete/data.csv	6	LogisticRegression	0.8212646835824471
740	Run_or_walk_information	data/diffprep_dataset/Run_or_walk_information/data.csv	6	LogisticRegression	0.9858749565529265
740	wall-robot-navigation	data/diffprep_dataset/wall-robot-navigation/data.csv	24	LogisticRegression	0.9726102487485395
740	avila	data/diffprep_dataset/avila/data.csv	10	LogisticRegression	0.8002455301225202
740	shuttle	data/diffprep_dataset/shuttle/data.csv	9	LogisticRegression	0.9751215662498278
740	abalone	data/diffprep_dataset/abalone/data.csv	8	LogisticRegression	0.5011947448335864
740	connect-4	data/diffprep_dataset/connect-4/data.csv	42	LogisticRegression	0.8146363156774954
740	house_prices	data/diffprep_dataset/house_prices/data.csv	80	LogisticRegression	0.9615911471340486
740	USCensus	data/diffprep_dataset/USCensus/data.csv	14	LogisticRegression	0.9214505350761085
